RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,PISTOL 22 ,PISTOL 25 ,PISTOL 32 ,PISTOL 380 ,PISTOL 9MM ,PISTOL 50 ,PISTOL TOTAL
96802244 ,ATW COMPANIES ,2221 PINE VIEW WAY ,PETALUMA ,CA ,0 ,0 ,0 ,49882 ,0 ,0 ,49882
93300576 ,BAR-STO PRECISION MACHINE INC ,73377 SULLIVAN RD ,29 PALMS ,CA ,0 ,0 ,0 ,0 ,0 ,5 ,5
97702179 ,,1507 E CHESTNUT AVE ,LOMPOC ,CA ,0 ,2 ,0 ,0 ,0 ,0 ,2
97702070 ,B E INC ,18430 TECHNOLOGY DR UNIT A ,MORGAN HILL ,CA ,0 ,55 ,0 ,0 ,0 ,0 ,55
93340727 ,EXCEL INDUSTRIES INC ,4510 CARTER CT ,CHINO ,CA ,376 ,0 ,0 ,321 ,0 ,0 ,697
93301600 ,FMK FIREARMS INCORPORATED ,1025 A ORTEGA WAY ,PLACENTIA ,CA ,0 ,0 ,0 ,0 ,1349 ,0 ,1349
97701963 ,,20733 SOUTH ST UNIT C ,TEHACHAPI ,CA ,0 ,11 ,0 ,0 ,0 ,0 ,11
93302759 ,,CHINO ,CA ,0 ,0 ,0 ,0 ,0 ,6 ,6
97701704 ,,5530 E LAMONA AVE #103 ,FRESNO ,CA ,0 ,2 ,9 ,0 ,0 ,0 ,11
93336988 ,PHOENIX ARMS ,4231 BRICKELL STREET ,0NTARIO ,CA ,11628 ,2772 ,0 ,0 ,0 ,0 ,14400
93301038 ,,18300 MT BALDY CIRCLE ,FOUNTAIN VALLEY ,CA ,0 ,0 ,0 ,0 ,2 ,0 ,2
96802086 ,,1405 GEORGIA ST STE D ,VALLEJO ,CA ,11 ,0 ,0 ,0 ,1 ,0 ,12
97702192 ,,1751 HOURET CT ,MILPITAS ,CA ,0 ,12 ,1 ,0 ,0 ,0 ,13
58400906 ,ANDY'S CUSTOM GUNS INC ,14855 W 54TH AVE ,GOLDEN ,CO ,3 ,0 ,0 ,0 ,4 ,3 ,10
58402912 ,ASH MESA ARMORY LLC ,16426 D 25 RD ,DELTA ,CO ,0 ,0 ,0 ,0 ,0 ,1 ,1
58401643 ,IRON RIDGE ARMS CO ,1110 DELAWARE #A ,LONGMONT ,CO ,0 ,2 ,0 ,0 ,0 ,0 ,2
58402893 ,LEGACY CUSTOM PRODUCTS INC ,39 OAK VIEW CIRCLE ,DURANGO ,CO ,0 ,0 ,0 ,0 ,0 ,2 ,2
58402371 ,,3259 ELECTRA DR SO ,COLORADO SPRINGS ,CO ,0 ,0 ,0 ,0 ,0 ,6 ,6
58401738 ,,6571 PFOST DRIVE ,PEYTON ,CO ,0 ,0 ,0 ,0 ,27 ,0 ,27
58401278 ,PRECISION SMALL ARMS INC ,ASPEN AIRPORT BUSINESS CENTER BLDG 210 UNIT C ,ASPEN ,CO ,0 ,492 ,0 ,0 ,0 ,0 ,492
58402284 ,VOLKMANN CUSTOM INC ,1595 CARR ST ,LAKEWOOD ,CO ,0 ,0 ,0 ,0 ,0 ,79 ,79
60633345 ,COLT'S MANUFACTURING CO LLC ,545 NEWPARK AVE ,WEST HARTFORD ,CT ,0 ,0 ,0 ,3 ,2133 ,27195 ,29331
60604862 ,L W SEECAMP CO INC ,280 ROCK LANE ,MILFORD ,CT ,0 ,0 ,966 ,502 ,0 ,0 ,1468
60600006 ,P3LLC ,22 SUNRISE TERRACE ,WEATOGUE ,CT ,0 ,0 ,0 ,0 ,1 ,3 ,4
60601096 ,PTR-91 INC ,1451 NEW BRITAIN AVE ,FARMINGTON ,CT ,0 ,0 ,0 ,0 ,0 ,819 ,819
85100390 ,,22957 DEEP BRANCH RD ,GEORGETOWN ,DE ,0 ,0 ,0 ,0 ,0 ,1 ,1
15939794 ,B & K DIVING SYSTEMS INC ,1328 CLEMENTS WOODS LN ,JACKSONVILLE ,FL ,0 ,0 ,0 ,0 ,1 ,1 ,2
15907948 ,,977 18TH AVE SW ,VERO BEACH ,FL ,0 ,0 ,0 ,0 ,2 ,5 ,7
15910123 ,DIAMONDBACK FIREARMS LLC ,4135 PINE TREE PL ,COCOA ,FL ,0 ,0 ,0 ,25252 ,0 ,0 ,25252
