15940806,345
15948454,4
15947529,8
15946787,90
15946669,1
15800115,6
15839847,1
15840177,139
15840160,1
54235453,134
98235032,2
98235118,4
98235262,160
98235063,2
98200007,7
98200093,6
98233354,23
33636039,8475
33637390,948
33617951,2964
33637004,191
33635798,9506
43538177,1
43537606,2
43537660,686
54800100,2
54835636,1
46137399,11
46136888,97
46133576,5
46137026,60231
57233690,60
