MISC FA EXP,2004,33637934 LE|TNER WISE RIFLE CO INC 1305 W 11TH ST MILAN IL 2
MISC FA MFG,2004,33637934 LE|TNER WISE RIFLE CO INC 1305 W 11TH ST MILAN IL 2
PISTOL EXP,2004,33637934 LE|TNER WISE RIFLE CO INC 1305 W 11TH ST MILAN IL 2
PISTOLS MFG,2004,33637934 LE|TNER WISE RIFLE CO INC 1305 W 11TH ST MILAN IL 2
RIFLE EXP,2004,33637934 LE|TNER WISE RIFLE CO INC 1305 W 11TH ST MILAN IL 2
RIFLE MFG,2004,33637934 LE|TNER WISE RIFLE CO INC 1305 W 11TH ST MILAN IL 2
RVLR EXP,2004,33637934 LE|TNER WISE RIFLE CO INC 1305 W 11TH ST MILAN IL 2
RVLR MFG,2004,33637934 LE|TNER WISE RIFLE CO INC 1305 W 11TH ST MILAN IL 2
SHOTGUN EXP,2004,33637934 LE|TNER WISE RIFLE CO INC 1305 W 11TH ST MILAN IL 2
SHOTGUN MFG,2004,33637934 LE|TNER WISE RIFLE CO INC 1305 W 11TH ST MILAN IL 2
