MISC FA EXP,2011,99301752 POWDER RIVER PRECISION INC 3835 23RD STREET BAKER CITY OR 1
MISC FA EXP,2012,99301752 POWDER RIVER PRECISION 3835 23RD STREET BAKER CITY OR 0 0 0 0 0 10 10
MISC FA MFG,2011,99301752 POWDER RIVER PRECISION INC 3835 23RD STREET BAKER CITY OR 1
MISC FA MFG,2012,99301752 POWDER RIVER PRECISION 3835 23RD STREET BAKER CITY OR 0 0 0 0 0 10 10
PISTOL EXP,2011,99301752 POWDER RIVER PRECISION INC 3835 23RD STREET BAKER CITY OR 1
PISTOL EXP,2012,99301752 POWDER RIVER PRECISION 3835 23RD STREET BAKER CITY OR 0 0 0 0 0 10 10
PISTOL EXP,2013,99301752 POWDER RIVER PRECISION 3835 23RD STREET BAKER CITY OR 0 0 0 1 1
PISTOL EXP,2013,99301752 POWDER RIVER PRECISION INC 3835 23RD STREET BAKER CITY OR 1
PISTOL EXP,2014,99301752 POWDER RIVER PRECISION INC 3835 23RD STREET BAKER CITY OR 1
PISTOL EXP,2015,99301752 POWDER RIVER PRECISION 3835 23RD STREET BAKER CITY OR 0 0 0 0 0 4 4
PISTOL EXP,2016,99301752 POWDER RIVER PRECISION 3835 23RD STREET BAKER CITY OR 0 0 0 1 1
PISTOL EXP,2016,99301752 POWDER RIVER PRECISION INC 3835 23RD STREET BAKER CITY OR 1
PISTOLS MFG,2011,99301752 POWDER RIVER PRECISION INC 3835 23RD STREET BAKER CITY OR 1
PISTOLS MFG,2012,99301752 POWDER RIVER PRECISION 3835 23RD STREET BAKER CITY OR 0 0 0 0 0 10 10
PISTOLS MFG,2013,99301752 POWDER RIVER PRECISION 3835 23RD STREET BAKER CITY OR 0 0 0 1 1
PISTOLS MFG,2013,99301752 POWDER RIVER PRECISION INC 3835 23RD STREET BAKER CITY OR 1
PISTOLS MFG,2014,99301752 POWDER RIVER PRECISION INC 3835 23RD STREET BAKER CITY OR 1
PISTOLS MFG,2015,99301752 POWDER RIVER PRECISION 3835 23RD STREET BAKER CITY OR 0 0 0 0 0 4 4
