PISTOL EXP,2014,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 11
PISTOL EXP,2015,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 1 0 1 0 0 0 2
PISTOL EXP,2015,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 16
PISTOL EXP,2016,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 0 0 1 0 0 0 1
PISTOL EXP,2016,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 6
PISTOL EXP,2017,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 8
PISTOL EXP,2018,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 1 0 0 0 0 0 1
PISTOL EXP,2018,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 5
PISTOLS MFG,2014,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 11
PISTOLS MFG,2015,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 1 0 1 0 0 0 2
PISTOLS MFG,2015,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 16
PISTOLS MFG,2016,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 0 0 1 0 0 0 1
PISTOLS MFG,2016,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 6
PISTOLS MFG,2017,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 8
PISTOLS MFG,2018,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 1 0 0 0 0 0 1
PISTOLS MFG,2018,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 5
RIFLE EXP,2014,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 11
RIFLE EXP,2015,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 1 0 1 0 0 0 2
RIFLE EXP,2015,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 16
RIFLE EXP,2016,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 0 0 1 0 0 0 1
RIFLE EXP,2016,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 6
RIFLE EXP,2017,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 8
RIFLE EXP,2018,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 1 0 0 0 0 0 1
RIFLE EXP,2018,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 5
RIFLE MFG,2014,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 11
RIFLE MFG,2015,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 1 0 1 0 0 0 2
RIFLE MFG,2015,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 16
RIFLE MFG,2016,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 0 0 1 0 0 0 1
RIFLE MFG,2016,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 6
RIFLE MFG,2017,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 8
RIFLE MFG,2018,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 1 0 0 0 0 0 1
RIFLE MFG,2018,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 5
RVLR EXP,2014,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 11
RVLR EXP,2015,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 1 0 1 0 0 0 2
RVLR EXP,2015,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 16
RVLR EXP,2016,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 0 0 1 0 0 0 1
RVLR EXP,2016,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 6
RVLR EXP,2017,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 8
RVLR EXP,2018,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 1 0 0 0 0 0 1
RVLR EXP,2018,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 5
RVLR MFG,2014,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 11
RVLR MFG,2015,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 1 0 1 0 0 0 2
RVLR MFG,2015,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 16
RVLR MFG,2016,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 0 0 1 0 0 0 1
RVLR MFG,2016,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 6
RVLR MFG,2017,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 8
RVLR MFG,2018,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 1 0 0 0 0 0 1
RVLR MFG,2018,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 5
SHOTGUN EXP,2014,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 11
SHOTGUN EXP,2015,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 1 0 1 0 0 0 2
SHOTGUN EXP,2015,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 16
SHOTGUN EXP,2016,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 0 0 1 0 0 0 1
SHOTGUN EXP,2016,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 6
SHOTGUN EXP,2017,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 8
SHOTGUN EXP,2018,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 1 0 0 0 0 0 1
SHOTGUN EXP,2018,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 5
SHOTGUN MFG,2014,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 11
SHOTGUN MFG,2015,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 1 0 1 0 0 0 2
SHOTGUN MFG,2015,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 16
SHOTGUN MFG,2016,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 0 0 1 0 0 0 1
SHOTGUN MFG,2016,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 6
SHOTGUN MFG,2017,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 8
SHOTGUN MFG,2018,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 1 0 0 0 0 0 1
SHOTGUN MFG,2018,57509972 BLACK HOG RIFLE COMPANY 1309 BEN RICHEY DR ABILENE TX 5
